Date Created,Number of Likes,Source of Tweet,Tweets
2017-03-29 20:18:54+00:00,1,Twitter Web Client,@tbalayan @nikolpashinyan The YELQ Bloc welcomes open-end policy of @MFAofArmenia  for engaging foreign media in #Armvote17
2017-03-21 20:05:19+00:00,1,Twitter Web Client,Կարճ և հստակ «ԵԼՔ» դաշինքի դեմ իրականացվող հակաարշավի մասին։Ամեն մեղադրանքին ուղիղ պատասխան է հնչելու մեր կողմից #armvote17 https://t.co/mE6fq0Spf7
2017-03-17 18:09:03+00:00,3,Twitter Web Client,Wishing #StPatricksDay to all my friends marking it up! In #Yerevan we have only one #irishpub - but it is a truly full house there always
2017-03-17 18:07:10+00:00,1,Twitter Web Client,"Մեզ պետք չէ «շերեփուկ» պետություն, արժանապատիվ ապրելու համար ապրիլի 2-ին քվեարկեք ԵԼՔ դաշինքին, քանի որ #ԵլքԿա ու դրան կհասնենք #armvote17 https://t.co/9kKi2e9Gan"
2017-03-16 19:20:15+00:00,0,Twitter Web Client,«Հաց բերող» Արթուր Սարգսյանի մահվան պատճառն այս իշխանությունների դաժան ու անմարդկային վերաբերմունքն էր»:Խորագույն ցավակցություններս #armenia https://t.co/zD4vuVnaKO
2017-03-15 18:30:24+00:00,2,Twitter Web Client,The biggest technological difference of electoral campaign in #Armenia is super usage of #FacebookLIVE - live streams everywhere #armvote17
2017-03-15 18:10:52+00:00,1,Twitter Web Client,"Electoral campaign in #Armenia is in full-speed! Pls follow #armvote17 and my page, @nikolpashinyan or @Samsonyan90 for official tweets"
2016-12-29 14:01:24+00:00,2,Twitter Web Client,Today's escalation of situation is result of #Azerbaijan irrational policy! Deepest condolences to families of Armenian soldiers #NKpeace
2016-12-29 13:57:06+00:00,2,Twitter Web Client,@EuroclubsArm @KBznuni @Khanz_Yan @AEGEE_Yerevan @AEGEE_Europe @ArmMinasyants Thank you 4 such a thematic event!Dialogue with youth is vital
2016-12-29 13:51:04+00:00,4,Twitter Web Client,I was pleased to speak at @EuroclubsArm Summit! Educated youth is not  future but present of #Armenia! Thx 2 @KBznuni 4 perfect moderation https://t.co/1yPbcO69f1
2016-12-22 17:58:54+00:00,8,Twitter Web App,Almost 10pm and still at @BrightArmenia #Yerevan office with our press sec @Samsonyan90 summing up our PR strategy for #armvote17 #armenia https://t.co/7NqLkE2FoZ
2016-12-12 08:35:15+00:00,1,Twitter Web App,"We all are different political forces with different visions, but we all believe in this #opposition alliance &amp; our success at #armvote17"
2016-12-12 08:30:18+00:00,0,Twitter Web App,We downplay common interest of #opposition 2 interests of #Armenia citizens asking for change &amp; we are ready to bring it together #armvote17
2016-12-12 08:25:37+00:00,0,Twitter Web App,"With @nikolpashinyan at Q/A session with #media -variety of agenda matters, mostly on vision of consolidated #opposition #Armenia #armvote17 https://t.co/1GWcEafkNx"
2016-12-12 08:21:25+00:00,0,Twitter Web App,"We believe to #Europe model of deveopment of #Armenia - rule of law, human rights, #democracy are in core of this alliance today"
2016-12-12 08:19:33+00:00,0,Twitter Web App,#LIVE At @BrightArmenia we believe in comprehensive &amp; inclusive approach and we are happy to seal landmark deal with liberal #opposition
2016-12-12 08:16:14+00:00,0,Twitter Web App,Signing alliance with Civic Contract &amp; Hanrapetutyun parties! Stronger and consolidated #opposition is key 2 success in #Armenia Elections16
2016-10-05 22:08:43+00:00,1,Twitter for iPhone,Thanks Armenak Jan ! https://t.co/NOrWA2lsSA
2016-05-06 21:30:31+00:00,5,Twitter for iPhone,"Just arrived in Stepanakert, the capital city of independent Nagorno Karabakh Republic. #NKpeace #KarabakhNow"
2016-04-28 18:06:04+00:00,0,Twitter for iPhone,"#Karabakh President:
""If #Azerbaijan bombed #Stepanakert, we'd immediately fire with multiple launch &amp; long-distance rocket systems."""
2016-04-27 10:57:04+00:00,1,Twitter for iPhone,"#Karabakh MoD Mnatsakanyan:
""If the war resumes, we will not only repel #Azerbaijan but advance ourselves.”
https://t.co/BF2c7OS7Nv
#Armenia"
2016-04-10 18:49:27+00:00,5,Twitter for iPhone,"Reminder
#Baku-#Tbilisi-#Ceyhan pipeline with daily 720,000 barrel #oil &amp; Southern #gas corridor costing $45bln are 15km far from #Karabakh."
2016-04-08 16:47:06+00:00,0,Twitter for iPhone,Another barbaric act of Azerbaijani armed gangs... https://t.co/en9anVSLmP
2016-04-07 06:31:25+00:00,1,Twitter for iPhone,"Tonight aside from using rifle weaponry &amp; mortars, #Azerbaijan also made 2 sabotage attempts.
#Karabakh army pushed the special units back."
2016-04-06 10:08:43+00:00,0,Twitter Web Client,"Обращаюсь к властям #России и Государства #Израиль, призываю их отменить договора о военном сотрудничeстве с #Азербайджаном #NKpeace"
2016-04-06 09:51:36+00:00,0,Twitter Web Client,"#Azerbaijan has carried out war crimes during the last days, violating  principles of IHL! No more weapons for them from  #Russia or #Israel"
2016-04-06 09:50:05+00:00,2,Twitter Web Client,I urge #Russia and #Israel authorities to cancel agreements on military Cooperation with #Azerbaijan and stop the supply of weapons #NKPeace
2016-04-06 09:45:48+00:00,2,Twitter Web Client,I make an open-end letter to #Russia and #Israel authorities in regard of non-acceptable offensive armaments selling to #Azerbaijan #NKpeace
2016-04-06 06:49:47+00:00,0,Twitter for iPhone,The Artsakh Ministry of Defense reports that the ceasefire in place since noon yesterday is still holding as of this morning. #NKPeace
2016-04-04 21:31:49+00:00,2,Twitter for iPhone,#Azerbaijan statement that it allegedly seized #Mataghis of #Karabakh has nothing to do with reality. It's simply their wishful thinking.
2016-04-03 22:06:54+00:00,1,Twitter for iPhone,"#Azerbaijan army cruelty in #Talish of #Karabakh...
Azeris killed, tortured &amp; cut off the Ears of a couple.
#NKpeace https://t.co/smzdkKKmIg"
2016-04-03 05:34:33+00:00,1,Twitter for iPhone,100% https://t.co/6ItaL7CQlC
2016-04-02 07:08:10+00:00,3,Twitter for iPhone,"Որպես ՀՀ ԶՈՒ պահեստի սակրավոր և հրաձիգ, անհրաժեշտության դեպքում, պատրաստ եմ կրկին ծառայության։

Աստված պահպանի Հայոց Բանակը !!! #NKpeace"
2016-04-02 05:39:52+00:00,0,Twitter for iPhone,"Attacking actions initiated by #Azerbaijan, #war crimes of #Aliev must be stopped.  https://t.co/OLOGaA8LnK"
2016-03-26 20:20:55+00:00,0,Twitter for iPhone,"4+4+4 ձևաչափով բանակցություններից դրական ելք չեմ սպասում
https://t.co/HOSzkLIpEp"
2016-03-25 09:40:03+00:00,0,Twitter Web Client,Հայաստանի ԱՄՆ շրջանավարտների ասոցիացիան աշխատանքի է հրավիրում հանրային մեդիայի ոլորտում #job #US #Armenia https://t.co/svUxUT9l5x …
2016-02-26 09:15:10+00:00,1,Twitter Web Client,Կառավարությունը հորդորը ինձ և @BrightArmenia ձեռնպահ մնալ հակակոռուպցիոն նախաձեռնությունից ցույց տվեց իրական պատկերը #Armenia #corruption
2016-02-26 09:09:42+00:00,1,Twitter Web Client,"Վստահաբար ասում եմ, որ ՀՀ Կառավարության հակակոռուպցիոն պայքարը սահմանափակվում է դպրոցներում բարեխղճության դասընթացներով #Corruption #Armenia"
2016-02-13 11:05:51+00:00,2,Twitter Web Client,It is also very pleasant to read press reports from #Armenia's @MFAofArmenia &amp; see the active engagement of Minister Nalbandian at #MSC2016
2016-02-13 11:04:19+00:00,0,Twitter Web Client,"Totally agree with @JohnKerry, as the World faces many challenges at once, the gravest humanitarian crisis since WWII in #Syria #MSC2016"
2016-02-13 11:00:45+00:00,2,Twitter Web Client,In #Gyumri I have met with Founder of Gyumri Sport City project! SME business people are future of #Armenia economy https://t.co/4v24d0cHMR
2016-02-13 10:57:41+00:00,2,Twitter Web Client,Such a great feeling to visit #Gyumri and regions in #Armenia! Our strength is in developed regions and decentralized governance!
2016-02-06 10:22:19+00:00,1,Twitter for iPhone,Կարող եք շնորհավորել մեզ ։) https://t.co/ZojHV0mi7z
2016-01-25 14:12:26+00:00,0,Twitter Web Client,Team effort and teamwork paved a way to success at last #Armenia - #EU Parliamentary Council meeting in #Strasbourg! https://t.co/iHcGXdXc2x
2016-01-25 14:09:44+00:00,0,Twitter Web Client,Ներկայացրել եմ Լուսավոր Հայաստան կուսակցության առաջարկները՝ ՀՀ նոր ընտրական օրենսգրքի վերաբերյալ https://t.co/7SsmmoBILO #Armenia #elections
2016-01-25 13:50:09+00:00,0,Twitter Web Client,Միացե՛ք @BrightArmenia. միասնաբար պայքարենք և Հայաստանը դարձնենք հնարավորությունների երկիր! #Armenia #democracy
2016-01-25 13:49:29+00:00,0,Twitter Web Client,"ՀՀ քաղաքացիների կյանքի որակը բարձրացնելու բանալին ինստիտուտների ձևավորման մեջ է, որոնք կպաշտպանեն տնտեսական ազատությունները #Armenia"
2016-01-25 13:48:26+00:00,0,Twitter Web Client,"Հայաստանում քաղ. էլիտան ձևավորել է ՀԱՄԱԿԱՐԳԱՅԻՆ ԱՆՀԱՎԱՍԱՐՈՒԹՅՈՒՆՆԵՐԻ ՄԻՋԱՎԱՅՐ, որով սահմանափակվել է ժողովրդի տնտեսական հնարավորությունները"
2016-01-18 20:57:15+00:00,6,Twitter Web Client,Today we established local council of #Yerevan for @BrightArmenia! Congrats to @VoskanyanArtak for his election! https://t.co/i0Xvi1G20H
2016-01-18 07:36:34+00:00,0,Twitter Web Client,"@BrightArmenia thinks official Yerevan shall boost  ties with #Iran in political, economic, cultural &amp; other spheres #Armenia #ForeignPolicy"
2016-01-18 07:34:03+00:00,2,Twitter Web Client,"Return of #Iran into the world market of #energy resources will assist in increase of #Armenia’s energy #security, #economy diversification"
2016-01-18 07:33:24+00:00,2,Twitter Web Client,I believe that #Iran’s active participation in regional processes may ensure new economic prospect for #Armenia and for regional countries
2016-01-18 07:28:21+00:00,0,Twitter Web Client,Reached agreement with #Iran and lifted #Iransanctions create new opportunities for #Armenia for further deepening of #cooperation with Iran
2016-01-18 07:21:03+00:00,0,Twitter Web Client,"#IranDeal can increase peace, stability, security component in #Armenia, #Georgia, #Azerbaijan making #Iran more engaged in South #Caucasus"
2016-01-18 07:19:42+00:00,0,Twitter Web Client,I am  assured that historic #IranDeal reached by #US / #EU may radically alter current course of developments in the world and in our region
2016-01-18 07:18:14+00:00,0,Twitter Web Client,@BrightArmenia's reaction on #Iransanctions and #IranDeal implications for #Armenia! https://t.co/Ht63G7IGgd
2016-01-15 20:28:43+00:00,0,Twitter Web Client,"Մարդու իրավունքների պաշտպանը որևէ քաղաքի կադաստրի պետ չի, որ նման ձևով հրաժարական տա! #Armenia #Ombudsman #humanrights #defender"
2016-01-13 08:31:28+00:00,0,Twitter Web Client,For achieving success at upcoming #PACE session we need to use all cards against #Azerbaijan: political prisoners and freedom of expression
2016-01-13 08:30:06+00:00,2,Twitter Web Client,"I believe that for #Armenia it is difficult to work with European institutions, particularly with #PACE due to membership to #Eurasian Union"
2016-01-13 08:27:35+00:00,0,Twitter Web Client,@BrightArmenia միանալու համար կարող եք կապվել Լուսավոր Հայաստանի կենտրոնական և տարածքային մարմինների ներկայացուցիչների հետ #Armenia
